name,faction,start_date,end_date
Сівкович Володимир Леонідович,"Фракція ""Регіони України""",2003-11-20,2004-04-20
Сівкович Володимир Леонідович,"Група ""Центр""",2004-07-01,2005-02-01
Сівкович Володимир Леонідович,"Фракція Народно-демократичної партії та політичної партії ""Трудова Україна""",2005-09-09,2005-10-18
Сівкович Володимир Леонідович,"Фракція Партії регіонів у Верховній Раді України ""Регіони України""",2005-12-01,2006-05-25
Сігал Євген Якович,Фракція Соціал-демократичної партії України (об'єднаної) (фракція СДПУ(О)),2002-05-15,2004-12-21
Сігал Євген Якович,Фракція Народної аграрної партії України,2004-12-24,2005-03-01
Сігал Євген Якович,Фракція Народної Партії,2005-03-01,2005-11-18
Сігал Євген Якович,"Фракція партії ""Єдина Україна""",2005-12-01,2006-02-14
Сігал Євген Якович,"Фракція Блоку Юлії Тимошенко (політичних партій  ""Всеукраїнське об""єднання ""Батьківщина"", Українська  соціал- демократична партія) (фракція Блоку Юлії Тимошенко)",2006-02-14,2006-05-25
Сімонов Володимир Дмитрович,Фракція Комуністичної партії України (фракція комуністів),2002-05-15,2006-05-25
Сінченко Сергій Григорович,Фракція Комуністичної партії України (фракція комуністів),2002-05-15,2005-03-02
Сінченко Сергій Григорович,"Фракція Блоку Юлії Тимошенко (політичних партій  ""Всеукраїнське об""єднання ""Батьківщина"",  Українська республіканська партія ""Собор"",  Українська  соціал-демократична партія) (фракція Блоку Юлії Тимошенко)",2005-04-05,2005-12-16
Сінченко Сергій Григорович,"Фракція Блоку Юлії Тимошенко (політичних партій  ""Всеукраїнське об""єднання ""Батьківщина"", Українська  соціал- демократична партія) (фракція Блоку Юлії Тимошенко)",2005-12-16,2006-05-25
Сіренко Василь Федорович,Фракція Комуністичної партії України (фракція комуністів),2002-05-15,2006-05-25
Скомаровський Володимир Володимирович,"Фракція ""Наша Україна""",2002-05-15,2005-03-17
Скудар Георгій Маркович,"Фракція ""Єдина Україна""",2002-05-15,2002-06-20
Скудар Георгій Маркович,"Фракція ""Регіони України""",2002-06-20,2005-09-08
Скудар Георгій Маркович,"Фракція Партії регіонів у Верховній Раді України ""Регіони України""",2005-09-08,2006-05-25
Слабенко Сергій Іванович,"Фракція ""Наша Україна""",2002-05-15,2002-11-29
Слабенко Сергій Іванович,"Група ""Центр""",2004-06-17,2005-03-18
Слабенко Сергій Іванович,"Фракція ""Наша Україна""",2005-03-18,2005-09-07
Слабенко Сергій Іванович,"Фракція політичної партії ""Народний Союз Наша Україна""",2005-09-07,2006-05-25
Слаута Віктор Андрійович,"Фракція ""Єдина Україна""",2002-05-15,2002-06-20
Слаута Віктор Андрійович,"Фракція ""Аграрники України"" (Аграрники)",2002-06-20,2002-10-22
Слаута Віктор Андрійович,Фракція  Аграрної партії України,2002-10-22,2004-06-15
Слаута Віктор Андрійович,Фракція Народної аграрної партії України,2004-06-15,2004-10-06
Слаута Віктор Андрійович,"Фракція ""Регіони України""",2004-10-06,2005-09-08
Слаута Віктор Андрійович,"Фракція Партії регіонів у Верховній Раді України ""Регіони України""",2005-09-08,2006-05-25
Слободян Олександр В'ячеславович,"Фракція ""Наша Україна""",2002-05-15,2005-03-16
Слободян Олександр В'ячеславович,Фракція Української Народної Партії,2005-03-16,2006-05-25
Сміяненко Ігор Миколайович,"Фракція ""Єдина Україна""",2002-05-15,2002-06-20
Сміяненко Ігор Миколайович,"Група ""Народовладдя""",2002-06-20,2002-10-25
Сміяненко Ігор Миколайович,"Група ""Народний вибір""",2002-10-25,2004-05-21
Сміяненко Ігор Миколайович,"Група  ""Союз""",2004-05-21,2005-05-31
Сміяненко Ігор Миколайович,"Фракція Блоку Юлії Тимошенко (політичних партій  ""Всеукраїнське об""єднання ""Батьківщина"",  Українська республіканська партія ""Собор"",  Українська  соціал-демократична партія) (фракція Блоку Юлії Тимошенко)",2005-05-31,2005-09-23
Сміяненко Ігор Миколайович,"Група ""Довіра народу""",2005-10-21,2005-12-21
Сміяненко Ігор Миколайович,"Група ""Відродження""",2005-12-21,2005-12-23
Сміяненко Ігор Миколайович,"Фракція політичної партії ""ВІДРОДЖЕННЯ""",2005-12-23,2006-02-24
Сміяненко Ігор Миколайович,Фракція Соціалістичної партії України (фракція СПУ),2006-02-24,2006-05-25
Соболєв Сергій Владиславович,"Фракція ""Наша Україна""",2002-05-15,2005-09-07
Соболєв Сергій Владиславович,"Фракція політичної партії ""Народний Союз Наша Україна""",2005-09-07,2005-09-08
Соболєв Сергій Владиславович,"Фракція політичної партії ""Реформи і порядок""",2005-09-08,2006-05-25
Сокирко Микола Васильович,"Фракція ""Наша Україна""",2002-05-15,2005-09-07
Сокирко Микола Васильович,"Фракція політичної партії ""Народний Союз Наша Україна""",2005-09-07,2006-05-25
Соломатін Юрій Петрович,Фракція Комуністичної партії України (фракція комуністів),2002-05-15,2006-05-25
Солошенко Микола Павлович,"Фракція ""Єдина Україна""",2002-05-15,2002-07-05
Солошенко Микола Павлович,"Група ""Народний вибір""",2002-07-05,2004-05-21
Солошенко Микола Павлович,"Група  ""Союз""",2004-05-21,2005-05-31
Солошенко Микола Павлович,"Фракція Блоку Юлії Тимошенко (політичних партій  ""Всеукраїнське об""єднання ""Батьківщина"",  Українська республіканська партія ""Собор"",  Українська  соціал-демократична партія) (фракція Блоку Юлії Тимошенко)",2005-05-31,2005-09-23
Солошенко Микола Павлович,"Група ""Довіра народу""",2005-10-21,2005-12-21
Солошенко Микола Павлович,"Група ""Відродження""",2005-12-21,2005-12-23
Солошенко Микола Павлович,"Фракція політичної партії ""ВІДРОДЖЕННЯ""",2005-12-23,2006-05-25
Співачук Володимир Леонідович,Фракція Соціалістичної партії України (фракція СПУ),2002-05-15,2006-05-25
Сподаренко Іван Васильович,Фракція Соціалістичної партії України (фракція СПУ),2002-05-15,2006-05-25
Станецький Геннадій Станіславович,"Фракція політичних партій Промисловців і підприємців України та ""Трудова Україна""",2003-03-19,2004-04-21
Станецький Геннадій Станіславович,"Фракція політичної партії ""Трудова Україна""",2004-04-21,2004-12-23
Станецький Геннадій Станіславович,"Група ""Демократична Україна""",2005-01-20,2005-09-08
Станецький Геннадій Станіславович,"Фракція політичної партії ""Вперед, Україно!""",2005-09-08,2005-11-04
Станецький Геннадій Станіславович,Група Народного блоку Литвина,2005-11-04,2006-05-25
Сташевський Станіслав Телісфорович,"Фракція політичних партій Промисловців і підприємців України та ""Трудова Україна""",2003-04-01,2004-04-21
Сташевський Станіслав Телісфорович,"Група ""Центр""",2004-07-01,2005-05-18
Степанов Михайло Володимирович,Фракція Соціалістичної партії України (фракція СПУ),2005-07-08,2006-05-25
Стецьків Тарас Степанович,"Фракція ""Наша Україна""",2002-05-15,2005-09-07
Стецьків Тарас Степанович,"Фракція політичної партії ""Народний Союз Наша Україна""",2005-09-07,2005-09-08
Стецьків Тарас Степанович,"Фракція політичної партії ""Реформи і порядок""",2005-09-08,2006-05-25
Стецько Ярослава Йосипівна,"Фракція ""Наша Україна""",2002-05-15,2003-03-12
Стойко Іван Михайлович,"Фракція ""Наша Україна""",2002-05-15,2005-06-15
Стоян Олександр Миколайович,"Фракція ""Наша Україна""",2002-05-15,2002-12-10
Стоян Олександр Миколайович,"Фракція ""Регіони України""",2002-12-27,2005-09-08
Стоян Олександр Миколайович,"Фракція Партії регіонів у Верховній Раді України ""Регіони України""",2005-09-08,2006-05-25
Стребко Станіслав Кирилович,"Фракція ""Єдина Україна""",2002-05-15,2002-06-20
Стребко Станіслав Кирилович,"Фракція політичних партій Промисловців і підприємців України та ""Трудова Україна""",2002-06-20,2004-04-21
Стребко Станіслав Кирилович,"Фракція політичної партії ""Трудова Україна""",2004-04-21,2004-12-23
Стребко Станіслав Кирилович,"Фракція ""Трудова Україна"" та Народно-демократичної партії",2004-12-23,2005-01-20
Стребко Станіслав Кирилович,"Група ""Демократична Україна""",2005-01-20,2005-09-08
Стребко Станіслав Кирилович,"Фракція політичної партії ""Вперед, Україно!""",2005-09-08,2005-11-04
Стребко Станіслав Кирилович,Група Народного блоку Литвина,2005-11-04,2006-05-25
Стретович Володимир Миколайович,"Фракція ""Наша Україна""",2002-05-15,2005-09-07
Стретович Володимир Миколайович,"Фракція політичної партії ""Народний Союз Наша Україна""",2005-09-07,2006-05-25
Ступак Володимир Федорович,Фракція Української Народної Партії,2005-09-20,2006-05-25
Сулковський Павло Гнатович,"Фракція ""Наша Україна""",2002-05-15,2003-05-14
Сулковський Павло Гнатович,"Фракція ""Регіони України""",2003-05-14,2005-09-08
Сулковський Павло Гнатович,"Фракція Партії регіонів у Верховній Раді України ""Регіони України""",2005-09-08,2006-05-25
Супрун Людмила Павлівна,"Фракція ""Єдина Україна""",2002-05-15,2002-06-20
Супрун Людмила Павлівна,Фракція Народно-демократичної партії (НДП),2002-06-20,2004-05-14
Супрун Людмила Павлівна,Фракція Народно-демократичної партії та Партії промисловців і підприємців України (НДП та ПППУ),2004-05-14,2004-12-23
Супрун Людмила Павлівна,"Фракція ""Трудова Україна"" та Народно-демократичної партії",2004-12-23,2005-02-01
Супрун Людмила Павлівна,"Фракція Народно-демократичної партії та групи ""Республіка""",2005-02-01,2005-04-06
Супрун Людмила Павлівна,"Фракція Народно-демократичної партії та політичної партії ""Трудова Україна""",2005-09-09,2005-10-18
Суркіс Григорій Михайлович,Фракція Соціал-демократичної партії України (об'єднаної) (фракція СДПУ(О)),2002-05-15,2006-05-25
Сухий Ярослав Михайлович,Фракція Соціал-демократичної партії України (об'єднаної) (фракція СДПУ(О)),2002-05-15,2004-04-23
Сухий Ярослав Михайлович,"Фракція політичної партії ""Трудова Україна""",2004-04-23,2004-12-29
Сухий Ярослав Михайлович,"Фракція ""Трудова Україна"" та Народно-демократичної партії",2004-12-23,2005-01-20
Сухий Ярослав Михайлович,"Група ""Демократична Україна""",2005-01-20,2005-07-05
Сухий Ярослав Михайлович,"Фракція ""Регіони України""",2005-07-05,2005-09-08
Сухий Ярослав Михайлович,"Фракція Партії регіонів у Верховній Раді України ""Регіони України""",2005-09-08,2006-05-25
Сушкевич Валерій Михайлович,"Фракція ""Єдина Україна""",2002-05-15,2002-07-12
Сушкевич Валерій Михайлович,"Фракція політичних партій Промисловців і підприємців України та ""Трудова Україна""",2002-07-12,2004-04-21
Сушкевич Валерій Михайлович,Група Промисловців і підприємців - Воля народу,2005-01-21,2005-02-03
Сушкевич Валерій Михайлович,"Група ""Воля народу""",2005-02-03,2005-03-25
Сушкевич Валерій Михайлович,"Фракція ""Партії промисловців і підприємців України""",2005-03-25,2005-05-31
Сушкевич Валерій Михайлович,"Фракція Блоку Юлії Тимошенко (політичних партій  ""Всеукраїнське об""єднання ""Батьківщина"",  Українська республіканська партія ""Собор"",  Українська  соціал-демократична партія) (фракція Блоку Юлії Тимошенко)",2005-05-31,2005-12-16
Сушкевич Валерій Михайлович,"Фракція Блоку Юлії Тимошенко (політичних партій  ""Всеукраїнське об""єднання ""Батьківщина"", Українська  соціал- демократична партія) (фракція Блоку Юлії Тимошенко)",2005-12-16,2006-05-25
Сятиня Михайло Лукович,"Фракція ""Єдина Україна""",2002-05-15,2002-06-20
Сятиня Михайло Лукович,"Група ""Народовладдя""",2002-06-20,2002-11-22
Сятиня Михайло Лукович,Фракція  Аграрної партії України,2002-11-22,2002-11-28
Сятиня Михайло Лукович,"Група ""Народовладдя""",2002-11-28,2003-01-30
Сятиня Михайло Лукович,Фракція  Аграрної партії України,2003-01-30,2004-06-15
Сятиня Михайло Лукович,Фракція Народної аграрної партії України,2004-06-15,2005-03-01
Сятиня Михайло Лукович,Фракція Народної Партії,2005-03-01,2006-05-25
Табачник Дмитро Володимирович,"Фракція ""Єдина Україна""",2002-05-15,2002-06-20
Табачник Дмитро Володимирович,"Фракція політичних партій Промисловців і підприємців України та ""Трудова Україна""",2002-06-20,2003-03-06
Танюк Леонід Степанович,"Фракція ""Наша Україна""",2002-05-15,2005-09-07
Танюк Леонід Степанович,Фракція Народного Руху України,2005-09-07,2006-05-25
Таран-Терен Віктор Васильович,"Фракція Блоку Юлії Тимошенко (політичних партій  ""Всеукраїнське об""єднання ""Батьківщина"",  Українська республіканська партія ""Собор"",  Українська  соціал-демократична партія) (фракція Блоку Юлії Тимошенко)",2002-05-15,2005-12-16
Таран-Терен Віктор Васильович,"Фракція Блоку Юлії Тимошенко (політичних партій  ""Всеукраїнське об""єднання ""Батьківщина"", Українська  соціал- демократична партія) (фракція Блоку Юлії Тимошенко)",2005-12-16,2006-05-25
Тарасюк Борис Іванович,"Фракція ""Наша Україна""",2002-05-15,2005-03-17
Тарасюк Ігор Григорович,"Фракція ""Наша Україна""",2002-05-15,2005-03-16
Тарасюк Ігор Григорович,Фракція Української Народної Партії,2005-03-16,2005-09-08
Терещук Сергій Миколайович,"Фракція ""Єдина Україна""",2002-05-15,2002-06-20
Терещук Сергій Миколайович,"Фракція ""Аграрники України"" (Аграрники)",2002-06-20,2002-10-22
Терещук Сергій Миколайович,Фракція  Аграрної партії України,2002-10-22,2004-06-15
Терещук Сергій Миколайович,Фракція Народної аграрної партії України,2004-06-15,2005-03-01
Терещук Сергій Миколайович,Фракція Народної Партії,2005-03-01,2006-05-25
Терьохін Сергій Анатолійович,"Фракція ""Наша Україна""",2002-05-15,2005-09-08
Тимошенко Віктор Анатолійович,"Фракція ""Єдина Україна""",2002-05-15,2002-06-20
Тимошенко Віктор Анатолійович,"Фракція ""Регіони України""",2002-06-20,2005-04-08
Тимошенко Віктор Анатолійович,Фракція Народної Партії,2005-04-08,2005-12-21
Тимошенко Віктор Анатолійович,Фракція Соціалістичної партії України (фракція СПУ),2005-12-23,2006-05-25
Тимошенко Юлія Володимирівна,"Фракція Блоку Юлії Тимошенко (політичних партій  ""Всеукраїнське об""єднання ""Батьківщина"",  Українська республіканська партія ""Собор"",  Українська  соціал-демократична партія) (фракція Блоку Юлії Тимошенко)",2002-05-15,2005-02-04
Тігіпко Сергій Леонідович,"Фракція ""Єдина Україна""",2002-05-15,2002-06-20
Тігіпко Сергій Леонідович,"Фракція політичних партій Промисловців і підприємців України та ""Трудова Україна""",2002-06-20,2003-01-16
Ткаленко Олександр Сергійович,"Фракція ""Наша Україна""",2005-04-05,2005-09-07
Ткаленко Олександр Сергійович,Фракція Народного Руху України,2005-09-07,2006-05-25
Ткач Роман Володимирович,"Фракція ""Наша Україна""",2002-05-15,2005-07-07
Ткаченко Олександр Миколайович,Фракція Комуністичної партії України (фракція комуністів),2002-05-15,2006-05-25
Толочко Петро Петрович,"Фракція Блоку Юлії Тимошенко (політичних партій  ""Всеукраїнське об""єднання ""Батьківщина"",  Українська республіканська партія ""Собор"",  Українська  соціал-демократична партія) (фракція Блоку Юлії Тимошенко)",2002-05-15,2002-10-08
Толочко Петро Петрович,"Група ""Народовладдя""",2002-12-25,2004-05-14
Толочко Петро Петрович,"Група  ""Демократичні ініціативи Народовладдя""",2004-05-14,2004-09-22
Толочко Петро Петрович,"Фракція партії ""Єдина Україна""",2004-09-22,2005-09-21
Толочко Петро Петрович,Фракція Народної Партії,2005-09-21,2006-05-25
Толстоухов Анатолій Володимирович,"Фракція ""Єдина Україна""",2002-05-15,2002-06-20
Толстоухов Анатолій Володимирович,Фракція Народно-демократичної партії (НДП),2002-06-20,2004-05-14
Толстоухов Анатолій Володимирович,Фракція Народно-демократичної партії та Партії промисловців і підприємців України (НДП та ПППУ),2004-05-14,2004-06-03
Томенко Микола Володимирович,"Фракція ""Наша Україна""",2002-05-15,2005-03-03
Томич Іван Федорович,"Фракція ""Наша Україна""",2002-05-15,2005-09-07
Томич Іван Федорович,Фракція Народного Руху України,2005-09-07,2005-10-18
Томич Іван Федорович,Фракція Української Народної Партії,2005-10-18,2006-05-25
Тополов Віктор Семенович,"Фракція ""Єдина Україна""",2002-05-15,2002-07-05
Тополов Віктор Семенович,"Група ""Народний вибір""",2002-07-05,2003-09-10
Тополов Віктор Семенович,"Група ""Центр""",2004-04-22,2005-03-18
Тополов Віктор Семенович,"Фракція ""Наша Україна""",2005-03-18,2005-09-07
Тополов Віктор Семенович,"Фракція політичної партії ""Народний Союз Наша Україна""",2005-09-07,2005-09-08
Третьяков Олександр Юрійович,"Фракція ""Наша Україна""",2002-05-15,2005-03-03
Трофименко Вадим Всеволодович,"Фракція ""Наша Україна""",2002-05-15,2005-09-07
Трофименко Вадим Всеволодович,"Фракція політичної партії ""Народний Союз Наша Україна""",2005-09-07,2005-09-08
Трофименко Вадим Всеволодович,"Фракція політичної партії ""Реформи і порядок""",2005-09-08,2006-05-25
Турманов Віктор Іванович,"Фракція ""Єдина Україна""",2002-05-15,2002-06-20
Турманов Віктор Іванович,"Фракція ""Регіони України""",2002-06-20,2005-09-08
Турманов Віктор Іванович,"Фракція Партії регіонів у Верховній Раді України ""Регіони України""",2005-09-08,2006-05-25
Турчинов Олександр Валентинович,"Фракція Блоку Юлії Тимошенко (політичних партій  ""Всеукраїнське об""єднання ""Батьківщина"",  Українська республіканська партія ""Собор"",  Українська  соціал-демократична партія) (фракція Блоку Юлії Тимошенко)",2002-05-15,2005-07-07
Тягнибок Олег Ярославович,"Фракція ""Наша Україна""",2002-05-15,2004-09-10
Удовенко Геннадій Йосипович,"Фракція ""Наша Україна""",2002-05-21,2005-09-07
Удовенко Геннадій Йосипович,Фракція Народного Руху України,2005-09-07,2006-05-25
Ульянченко Віра Іванівна,"Фракція ""Наша Україна""",2005-03-25,2005-09-07
Ульянченко Віра Іванівна,"Фракція політичної партії ""Народний Союз Наша Україна""",2005-09-07,2006-05-25
Усаченко Лариса Михайлівна,"Фракція ""Наша Україна""",2005-06-02,2005-09-07
Усаченко Лариса Михайлівна,"Фракція політичної партії ""Народний Союз Наша Україна""",2005-09-07,2006-05-25
Устенко Олександр Андрійович,"Фракція ""Наша Україна""",2002-05-15,2005-09-07
Устенко Олександр Андрійович,"Фракція політичної партії ""Народний Союз Наша Україна""",2005-09-07,2006-05-25
Федорчук Ярослав Петрович,"Фракція Блоку Юлії Тимошенко (політичних партій  ""Всеукраїнське об""єднання ""Батьківщина"",  Українська республіканська партія ""Собор"",  Українська  соціал-демократична партія) (фракція Блоку Юлії Тимошенко)",2005-07-08,2005-12-16
Федорчук Ярослав Петрович,"Фракція Блоку Юлії Тимошенко (політичних партій  ""Всеукраїнське об""єднання ""Батьківщина"", Українська  соціал- демократична партія) (фракція Блоку Юлії Тимошенко)",2005-12-16,2006-05-25
Фельдман Олександр Борисович,"Фракція ""Єдина Україна""",2002-05-15,2002-06-20
Фельдман Олександр Борисович,"Група ""Демократичні ініціативи""",2002-06-20,2004-05-14
Фельдман Олександр Борисович,"Група  ""Демократичні ініціативи Народовладдя""",2004-05-14,2004-09-23
Фельдман Олександр Борисович,"Група ""Демократичні ініціативи""",2004-09-23,2005-06-16
Фельдман Олександр Борисович,"Фракція Блоку Юлії Тимошенко (політичних партій  ""Всеукраїнське об""єднання ""Батьківщина"",  Українська республіканська партія ""Собор"",  Українська  соціал-демократична партія) (фракція Блоку Юлії Тимошенко)",2005-06-23,2005-12-16
Фельдман Олександр Борисович,"Фракція Блоку Юлії Тимошенко (політичних партій  ""Всеукраїнське об""єднання ""Батьківщина"", Українська  соціал- демократична партія) (фракція Блоку Юлії Тимошенко)",2005-12-16,2006-05-25
Фіалковський Володимир Олександрович,"Фракція ""Наша Україна""",2005-03-18,2005-09-07
Фіалковський Володимир Олександрович,"Фракція політичної партії ""Народний Союз Наша Україна""",2005-09-07,2006-05-25
Фікс Єфим Зіс'євич,Фракція Соціал-демократичної партії України (об'єднаної) (фракція СДПУ(О)),2004-06-01,2006-05-25
Філенко Володимир Пилипович,"Фракція ""Наша Україна""",2002-05-15,2005-09-07
Філенко Володимир Пилипович,"Фракція політичної партії ""Народний Союз Наша Україна""",2005-09-07,2005-09-08
Філенко Володимир Пилипович,"Фракція політичної партії ""Реформи і порядок""",2005-09-08,2006-05-25
Філіндаш Євген Васильович,Фракція Соціалістичної партії України (фракція СПУ),2005-09-08,2006-05-25
Фоменко Катерина Олександрівна,"Фракція ""Єдина Україна""",2002-05-15,2002-07-05
Фоменко Катерина Олександрівна,"Група ""Народний вибір""",2002-07-05,2004-05-21
Фоменко Катерина Олександрівна,"Група  ""Союз""",2004-05-21,2005-04-19
Фоменко Катерина Олександрівна,Фракція Народної Партії,2005-04-19,2006-05-25
Франчук Анатолій Романович,"Фракція ""Єдина Україна""",2002-05-15,2002-07-02
Франчук Анатолій Романович,Фракція Соціал-демократичної партії України (об'єднаної) (фракція СДПУ(О)),2002-07-02,2005-01-21
Франчук Анатолій Романович,"Група ""Довіра народу""",2005-10-21,2005-12-21
Франчук Анатолій Романович,"Група ""Відродження""",2005-12-21,2005-12-23
Франчук Анатолій Романович,"Фракція політичної партії ""ВІДРОДЖЕННЯ""",2005-12-23,2006-05-25
Франчук Ігор Анатолійович,"Фракція ""Єдина Україна""",2002-05-15,2002-06-21
Франчук Ігор Анатолійович,Фракція Соціал-демократичної партії України (об'єднаної) (фракція СДПУ(О)),2002-06-21,2005-02-01
Франчук Ігор Анатолійович,Фракція Соціалістичної партії України (фракція СПУ),2005-03-03,2005-04-20
Франчук Ігор Анатолійович,"Група ""Довіра народу""",2005-10-21,2005-12-21
Франчук Ігор Анатолійович,"Група ""Відродження""",2005-12-21,2005-12-23
Франчук Ігор Анатолійович,"Фракція політичної партії ""ВІДРОДЖЕННЯ""",2005-12-23,2006-05-25
Хара Василь Георгійович,Фракція Комуністичної партії України (фракція комуністів),2002-05-15,2002-11-29
Хара Василь Георгійович,"Фракція ""Регіони України""",2002-11-29,2005-09-08
Хара Василь Георгійович,"Фракція Партії регіонів у Верховній Раді України ""Регіони України""",2005-09-08,2006-05-25
Хмара Степан Ілліч,"Фракція Блоку Юлії Тимошенко (політичних партій  ""Всеукраїнське об""єднання ""Батьківщина"",  Українська республіканська партія ""Собор"",  Українська  соціал-демократична партія) (фракція Блоку Юлії Тимошенко)",2002-05-15,2005-03-16
Хмара Степан Ілліч,Фракція Української Народної Партії,2005-03-16,2006-05-25
Хмельницький Василь Іванович,"Група ""Народовладдя""",2002-12-25,2004-05-11
Хмельницький Василь Іванович,"Група ""Народний вибір""",2004-05-11,2004-05-21
Хмельницький Василь Іванович,"Група  ""Союз""",2004-05-21,2005-05-31
Хмельницький Василь Іванович,"Фракція Блоку Юлії Тимошенко (політичних партій  ""Всеукраїнське об""єднання ""Батьківщина"",  Українська республіканська партія ""Собор"",  Українська  соціал-демократична партія) (фракція Блоку Юлії Тимошенко)",2005-06-03,2005-12-16
Хмельницький Василь Іванович,"Фракція Блоку Юлії Тимошенко (політичних партій  ""Всеукраїнське об""єднання ""Батьківщина"", Українська  соціал- демократична партія) (фракція Блоку Юлії Тимошенко)",2005-12-16,2006-05-25
Хомутиннік Віталій Юрійович,"Фракція ""Єдина Україна""",2002-05-15,2002-06-20
Хомутиннік Віталій Юрійович,"Фракція ""Регіони України""",2002-06-20,2005-09-08
Хомутиннік Віталій Юрійович,"Фракція Партії регіонів у Верховній Раді України ""Регіони України""",2005-09-08,2006-05-25
Царенко Олександр Михайлович,"Фракція ""Єдина Україна""",2002-05-15,2002-06-21
Царенко Олександр Михайлович,Фракція Соціал-демократичної партії України (об'єднаної) (фракція СДПУ(О)),2002-06-21,2006-05-25
Царьов Олег Анатолійович,"Фракція ""Єдина Україна""",2002-05-15,2002-06-20
Царьов Олег Анатолійович,"Фракція ""Регіони України""",2002-06-20,2005-09-08
Царьов Олег Анатолійович,"Фракція Партії регіонів у Верховній Раді України ""Регіони України""",2005-09-08,2006-05-25
Цехмістренко Віталій Григорович,"Фракція ""Наша Україна""",2002-05-15,2005-09-07
Цехмістренко Віталій Григорович,"Фракція політичної партії ""Народний Союз Наша Україна""",2005-09-07,2006-05-25
Цибенко Петро Степанович,Фракція Комуністичної партії України (фракція комуністів),2002-05-15,2006-05-25
Цибулько Володимир Миколайович,Фракція Української Народної Партії,2005-09-06,2005-12-14
Цкітішвілі Енвер Омарович,"Фракція ""Єдина Україна""",2002-05-15,2002-07-05
Цкітішвілі Енвер Омарович,"Група ""Народний вибір""",2002-07-05,2004-05-21
Цкітішвілі Енвер Омарович,"Група  ""Союз""",2004-05-21,2005-05-31
Цкітішвілі Енвер Омарович,"Фракція Блоку Юлії Тимошенко (політичних партій  ""Всеукраїнське об""єднання ""Батьківщина"",  Українська республіканська партія ""Собор"",  Українська  соціал-демократична партія) (фракція Блоку Юлії Тимошенко)",2005-05-31,2005-09-23
Цушко Василь Петрович,Фракція Соціалістичної партії України (фракція СПУ),2002-05-15,2005-07-07
Чеботарьова Юлія Сергіївна,"Фракція політичних партій Промисловців і підприємців України та ""Трудова Україна""",2003-02-06,2003-10-02
Чеботарьова Юлія Сергіївна,"Група ""Народний вибір""",2003-10-02,2004-05-21
Чеботарьова Юлія Сергіївна,"Група  ""Союз""",2004-05-21,2005-01-20
Чеботарьова Юлія Сергіївна,"Група ""Демократична Україна""",2005-01-20,2005-09-08
Чеботарьова Юлія Сергіївна,"Фракція політичної партії ""Вперед, Україно!""",2005-09-08,2005-11-04
Чеботарьова Юлія Сергіївна,Група Народного блоку Литвина,2005-11-04,2006-05-25
Челноков Сергій Дмитрович,Фракція Комуністичної партії України (фракція комуністів),2002-05-15,2006-05-25
Челомбітко Ігор Васильович,"Фракція ""Єдина Україна""",2002-05-15,2002-07-05
Челомбітко Ігор Васильович,"Група ""Європейський вибір""",2002-07-05,2003-11-20
Челомбітко Ігор Васильович,"Фракція ""Регіони України""",2003-11-20,2004-11-27
Челомбітко Ігор Васильович,"Фракція політичної партії ""Реформи і порядок""",2005-09-08,2006-05-25
Червоненко Євген Альфредович,"Фракція ""Наша Україна""",2002-05-15,2005-03-17
Червоній Василь Михайлович,"Фракція ""Наша Україна""",2002-05-15,2005-03-17
Черновецький Леонід Михайлович,"Фракція ""Наша Україна""",2004-02-03,2005-09-07
Черновецький Леонід Михайлович,"Фракція політичної партії ""Народний Союз Наша Україна""",2005-09-07,2006-05-25
Черняк Володимир Кирилович,"Фракція ""Наша Україна""",2002-05-15,2005-03-16
Черняк Володимир Кирилович,Фракція Української Народної Партії,2005-03-16,2005-12-13
Черняк Володимир Кирилович,"Фракція політичної партії ""Реформи і порядок""",2005-12-21,2006-05-25
Четверіков Іван Антонович,"Фракція ""Єдина Україна""",2002-05-15,2002-06-20
Четверіков Іван Антонович,"Фракція ""Регіони України""",2002-06-20,2004-04-12
Чечель Микола Йосипович,"Фракція ""Наша Україна""",2003-04-01,2005-09-07
Чечель Микола Йосипович,"Фракція політичної партії ""Народний Союз Наша Україна""",2005-09-07,2006-05-25
Чикал Адам Васильович,"Фракція ""Єдина Україна""",2002-05-15,2002-06-20
Чикал Адам Васильович,"Фракція політичних партій Промисловців і підприємців України та ""Трудова Україна""",2002-06-20,2004-04-21
Чикал Адам Васильович,"Фракція політичної партії ""Трудова Україна""",2004-04-21,2004-12-14
Чикал Адам Васильович,"Група ""Демократична Україна""",2005-01-20,2005-09-08
Чикал Адам Васильович,"Фракція політичної партії ""Вперед, Україно!""",2005-09-08,2005-11-04
Чикал Адам Васильович,Група Народного блоку Литвина,2005-11-04,2006-05-25
Чичканов Сергій Владленович,Фракція Комуністичної партії України (фракція комуністів),2002-05-15,2006-05-25
Чичков Валерій Михайлович,"Фракція Блоку Юлії Тимошенко (політичних партій  ""Всеукраїнське об""єднання ""Батьківщина"",  Українська республіканська партія ""Собор"",  Українська  соціал-демократична партія) (фракція Блоку Юлії Тимошенко)",2004-03-19,2005-12-16
Чичков Валерій Михайлович,"Фракція Блоку Юлії Тимошенко (політичних партій  ""Всеукраїнське об""єднання ""Батьківщина"", Українська  соціал- демократична партія) (фракція Блоку Юлії Тимошенко)",2005-12-16,2006-05-25
